Time	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)
0.299999	0.11470365	0.05538048	0.05440205	-0.00091005	-0.00123401	-0.00323982	0.08550460	0.04866943	0.05270163	-0.00049461	-0.00540730	-0.00196616	0.06753230	0.04773331	0.04554643	0.00021469	-0.00751610	-0.00217709	0.10564109	0.08060904	0.08808158	0.00093911	0.00100192	-0.00074748	0.06977654	0.07608195	0.07702988	-0.00185584	-0.00171565	0.00471918	0.04945192	0.06239169	0.04348726	0.00495564	0.00068210	-0.00043905	0.11560323	0.06108664	0.05223318	-0.00142426	0.02139840	0.00514319	0.09000493	0.05953181	0.05204203	0.00344919	0.02624800	0.01786250	0.07031024	0.05362884	0.04806628	0.00234422	0.02148151	0.03547079	0.10441018	0.07811731	0.08676742	0.00512144	-0.00020377	0.00281000	0.07270398	0.07455102	0.07932526	0.00591917	0.01183008	0.03036764	0.04988107	0.06506941	0.04574807	-0.00645860	0.00951219	0.03709247
0.316665	0.11468479	0.05537045	0.05436079	-0.00083357	-0.00183585	-0.00306501	0.08550330	0.04860326	0.05268487	-0.00003397	-0.00554450	-0.00325199	0.06754987	0.04766595	0.04551079	-0.00010766	-0.00899650	-0.00204380	0.10565279	0.08063837	0.08806690	0.00085328	0.00104674	-0.00061188	0.06973779	0.07608077	0.07711212	-0.00176796	-0.00118092	0.00445979	0.04954547	0.06243933	0.04347695	0.00534168	0.00153151	-0.00114466	0.11560850	0.06137336	0.05228125	-0.00018697	0.01821320	0.00359857	0.09017566	0.05993607	0.05224739	0.00418411	0.02147773	0.01415512	0.07045314	0.05386757	0.04855645	0.00468051	0.01736231	0.02970497	0.10450242	0.07808489	0.08681481	0.00428894	-0.00230641	0.00240528	0.07289537	0.07464400	0.07979760	0.00699333	0.00783760	0.02631880	0.04988788	0.06513204	0.04632111	-0.00300068	0.00615152	0.03176314
0.333332	0.11466480	0.05532110	0.05432625	-0.00075333	-0.00261043	-0.00286938	0.08549283	0.04852518	0.05261450	0.00004455	-0.00654959	-0.00436453	0.06753913	0.04752019	0.04547682	-0.00073534	-0.01095890	-0.00195348	0.10565653	0.08064438	0.08805656	0.00060342	0.00082106	-0.00051901	0.06970694	0.07605137	0.07718809	-0.00207827	-0.00056692	0.00408081	0.04962784	0.06246614	0.04345235	0.00552902	0.00209830	-0.00195079	0.11564586	0.06158096	0.05230526	-0.00007890	0.01557157	0.00315299	0.09026741	0.06019263	0.05240643	0.00271463	0.01746624	0.01202758	0.07063131	0.05402723	0.04892470	0.00427266	0.01534062	0.02473238	0.10456430	0.07796093	0.08684676	0.00317001	-0.00300617	0.00186913	0.07308201	0.07460821	0.08017490	0.00640130	0.00533408	0.02234941	0.04994986	0.06508882	0.04675469	-0.00161986	0.00436792	0.02698579
0.349999	0.11466673	0.05527432	0.05428153	-0.00087019	-0.00306600	-0.00283073	0.08550853	0.04841364	0.05251991	-0.00010897	-0.00780878	-0.00497626	0.06752349	0.04729054	0.04545556	-0.00157610	-0.01291087	-0.00210947	0.10566862	0.08064329	0.08805921	0.00033260	0.00057388	-0.00039030	0.06969183	0.07601990	0.07725133	-0.00249517	-0.00002358	0.00385077	0.04971147	0.06248992	0.04341907	0.00549002	0.00200753	-0.00263286	0.11565008	0.06177703	0.05231713	-0.00071153	0.01420098	0.00346863	0.09024800	0.06032333	0.05255261	0.00021536	0.01466433	0.01160442	0.07065718	0.05417801	0.04923564	0.00225098	0.01533116	0.02141071	0.10458051	0.07783918	0.08688410	0.00217170	-0.00244499	0.00151333	0.07313272	0.07460512	0.08043193	0.00456503	0.00512956	0.01945153	0.04992678	0.06508245	0.04704615	-0.00217871	0.00477241	0.02358221
0.366665	0.11466063	0.05520453	0.05421678	-0.00127648	-0.00294811	-0.00300619	0.08551721	0.04825838	0.05240262	-0.00022367	-0.00856841	-0.00500238	0.06748633	0.04700423	0.04542634	-0.00230485	-0.01408126	-0.00236516	0.10567799	0.08065438	0.08804753	0.00018854	0.00058219	-0.00021830	0.06965602	0.07601307	0.07730950	-0.00279934	0.00017133	0.00382127	0.04981236	0.06252521	0.04336293	0.00532199	0.00152449	-0.00292951	0.11562171	0.06203644	0.05240400	-0.00095088	0.01457233	0.00384194	0.09019300	0.06055550	0.05276481	-0.00123833	0.01373546	0.01220594	0.07063849	0.05450759	0.04961513	0.00096348	0.01627975	0.02023534	0.10459995	0.07781320	0.08689490	0.00184555	-0.00115533	0.00140876	0.07314768	0.07475539	0.08073765	0.00321065	0.00641378	0.01846671	0.04984592	0.06522917	0.04743131	-0.00281002	0.00618669	0.02256866
0.383332	0.11464100	0.05514277	0.05416895	-0.00203819	-0.00237177	-0.00329034	0.08550398	0.04806793	0.05231329	-0.00028815	-0.00845870	-0.00440694	0.06744035	0.04674065	0.04538272	-0.00275412	-0.01359138	-0.00242804	0.10567924	0.08066296	0.08804545	0.00015624	0.00068963	-0.00005148	0.06958689	0.07606576	0.07735725	-0.00289713	0.00020214	0.00396328	0.04991051	0.06257102	0.04329402	0.00481732	0.00120944	-0.00286260	0.11556157	0.06229170	0.05250178	-0.00075303	0.01452368	0.00427708	0.09011834	0.06082737	0.05300403	-0.00112657	0.01291042	0.01247182	0.07055817	0.05486026	0.04995146	0.00080798	0.01527662	0.01982440	0.10462204	0.07787898	0.08690958	0.00204057	-0.00020158	0.00146609	0.07315124	0.07495390	0.08102851	0.00285314	0.00695559	0.01838412	0.04972193	0.06541977	0.04780833	-0.00251011	0.00680587	0.02230422
0.399998	0.11459460	0.05511158	0.05411679	-0.00306738	-0.00168348	-0.00354871	0.08548585	0.04791563	0.05225955	-0.00063587	-0.00770114	-0.00369003	0.06738155	0.04652824	0.04532076	-0.00318294	-0.01223713	-0.00214976	0.10567302	0.08068560	0.08803894	0.00009127	0.00060439	-0.00004418	0.06951421	0.07608475	0.07743158	-0.00286930	0.00002731	0.00383151	0.04999735	0.06258453	0.04324108	0.00388784	0.00056975	-0.00246341	0.11553904	0.06257456	0.05259452	-0.00005920	0.01302655	0.00437822	0.09012161	0.06112829	0.05324540	-0.00011444	0.01114352	0.01175852	0.07059418	0.05521194	0.05029248	0.00162889	0.01173624	0.01877455	0.10466859	0.07793402	0.08693117	0.00235231	-0.00018764	0.00160061	0.07321829	0.07513225	0.08138251	0.00323651	0.00584843	0.01781378	0.04967922	0.06560264	0.04824814	-0.00130266	0.00593974	0.02102737
0.416665	0.11453302	0.05510046	0.05406626	-0.00404211	-0.00095927	-0.00399312	0.08547318	0.04780638	0.05222139	-0.00130844	-0.00710192	-0.00339573	0.06732953	0.04635079	0.04527742	-0.00375894	-0.01199906	-0.00174883	0.10567039	0.08069638	0.08804765	0.00004996	0.00029743	-0.00026375	0.06946912	0.07607067	0.07750890	-0.00247789	-0.00070386	0.00339290	0.05005424	0.06257615	0.04320986	0.00316094	-0.00076695	-0.00185675	0.11556847	0.06280036	0.05263306	0.00086509	0.01058160	0.00400539	0.09015361	0.06129446	0.05343605	0.00100810	0.00813884	0.01032247	0.07067911	0.05535028	0.05058223	0.00227784	0.00694866	0.01726299	0.10471910	0.07791157	0.08696967	0.00260943	-0.00114911	0.00175939	0.07331837	0.07517311	0.08169106	0.00336131	0.00388836	0.01622288	0.04971170	0.06563143	0.04860899	-0.00012072	0.00410603	0.01837770
0.433332	0.11445224	0.05510348	0.05399287	-0.00479581	-0.00067696	-0.00434752	0.08547334	0.04773853	0.05218172	-0.00182220	-0.00697066	-0.00358177	0.06727502	0.04621451	0.04525832	-0.00416273	-0.01337528	-0.00165355	0.10568050	0.08070187	0.08805550	0.00018556	0.00002671	-0.00050891	0.06945120	0.07602766	0.07758485	-0.00172798	-0.00175354	0.00289803	0.05007881	0.06257279	0.04319322	0.00352228	-0.00250557	-0.00141370	0.11561441	0.06294402	0.05269396	0.00144929	0.00820718	0.00367414	0.09019816	0.06135059	0.05357821	0.00176308	0.00499439	0.00912325	0.07076762	0.05533857	0.05087024	0.00230246	0.00314205	0.01618403	0.10476988	0.07783152	0.08700779	0.00295372	-0.00220024	0.00191119	0.07338980	0.07516045	0.08196957	0.00302167	0.00243501	0.01433643	0.04976827	0.06563791	0.04888669	0.00057088	0.00240237	0.01584316
0.449998	0.11436487	0.05509470	0.05391047	-0.00546763	-0.00074080	-0.00415943	0.08543918	0.04764731	0.05211595	-0.00201673	-0.00711010	-0.00387361	0.06720199	0.04601523	0.04526799	-0.00393638	-0.01508501	-0.00178423	0.10568225	0.08069151	0.08803860	0.00046559	-0.00002589	-0.00053056	0.06942763	0.07599652	0.07760715	-0.00099641	-0.00238580	0.00256316	0.05009941	0.06252053	0.04318313	0.00496553	-0.00381071	-0.00138440	0.11565281	0.06301641	0.05274605	0.00131999	0.00605489	0.00371305	0.09022801	0.06135647	0.05368145	0.00205395	0.00288788	0.00828694	0.07079695	0.05527197	0.05109955	0.00155792	0.00095820	0.01533200	0.10480221	0.07776612	0.08703877	0.00318897	-0.00236367	0.00217632	0.07342554	0.07515348	0.08214535	0.00250303	0.00195951	0.01261549	0.04978802	0.06563921	0.04906400	0.00065735	0.00138637	0.01402864
0.466665	0.11426810	0.05508237	0.05381289	-0.00611732	-0.00088400	-0.00334300	0.08536729	0.04748445	0.05202236	-0.00208911	-0.00705858	-0.00405421	0.06710337	0.04569185	0.04524282	-0.00330803	-0.01600216	-0.00203295	0.10568754	0.08067618	0.08800988	0.00066851	0.00016213	-0.00040263	0.06941091	0.07595789	0.07762343	-0.00056643	-0.00246582	0.00240793	0.05017714	0.06243865	0.04316040	0.00670309	-0.00452921	-0.00149117	0.11566605	0.06307466	0.05282775	0.00080783	0.00470942	0.00359783	0.09024280	0.06137965	0.05381157	0.00224345	0.00254481	0.00758584	0.07076373	0.05527582	0.05135258	0.00079245	0.00064805	0.01429625	0.10485615	0.07773238	0.08705920	0.00339837	-0.00152186	0.00243210	0.07342277	0.07521478	0.08231591	0.00219540	0.00221969	0.01121272	0.04974764	0.06569583	0.04923927	0.00032466	0.00116114	0.01308234
0.483331	0.11417063	0.05505033	0.05376193	-0.00669631	-0.00084102	-0.00228600	0.08532639	0.04733093	0.05195021	-0.00219134	-0.00652266	-0.00398008	0.06703982	0.04533863	0.04517908	-0.00267149	-0.01560050	-0.00233802	0.10569898	0.08068219	0.08799478	0.00075985	0.00042208	-0.00016961	0.06940203	0.07590982	0.07765217	-0.00028204	-0.00241344	0.00256618	0.05034463	0.06230927	0.04312955	0.00785741	-0.00439120	-0.00144465	0.11565883	0.06316644	0.05288819	0.00021368	0.00385331	0.00290335	0.09027974	0.06143483	0.05396688	0.00216589	0.00260574	0.00683957	0.07075421	0.05536235	0.05159385	0.00036925	0.00082815	0.01268353	0.10492449	0.07773509	0.08710244	0.00345172	-0.00068724	0.00248936	0.07344581	0.07530101	0.08248777	0.00196249	0.00185326	0.00980031	0.04973315	0.06574376	0.04947535	-0.00009581	0.00067819	0.01209951
0.499998	0.11404669	0.05503597	0.05374352	-0.00721953	-0.00069727	-0.00131071	0.08529997	0.04721084	0.05188790	-0.00223734	-0.00525261	-0.00347133	0.06702561	0.04504612	0.04511829	-0.00212175	-0.01316851	-0.00275278	0.10572047	0.08070140	0.08800745	0.00080169	0.00057869	0.00004198	0.06940845	0.07586124	0.07772067	0.00004333	-0.00222974	0.00297853	0.05054218	0.06223261	0.04308710	0.00787675	-0.00328756	-0.00110744	0.11565813	0.06323694	0.05295429	-0.00032205	0.00318622	0.00209198	0.09033347	0.06151080	0.05409950	0.00192591	0.00214710	0.00598822	0.07077708	0.05540575	0.05183129	0.00051234	0.00057848	0.01073793	0.10499334	0.07774023	0.08716061	0.00317061	-0.00057437	0.00233860	0.07351213	0.07534752	0.08269549	0.00174482	0.00056271	0.00832900	0.04975638	0.06573936	0.04974021	-0.00008589	-0.00020243	0.01064826
0.516665	0.11392081	0.05502443	0.05376521	-0.00770214	-0.00091479	-0.00054538	0.08529812	0.04717034	0.05184639	-0.00280780	-0.00414571	-0.00302545	0.06702869	0.04488825	0.04507673	-0.00205007	-0.00991885	-0.00313863	0.10573913	0.08072571	0.08803122	0.00078842	0.00036314	0.00019346	0.06941360	0.07583095	0.07778233	0.00030097	-0.00203297	0.00323640	0.05069315	0.06218422	0.04307113	0.00655562	-0.00210647	-0.00048362	0.11565650	0.06330556	0.05295939	-0.00064533	0.00226003	0.00150592	0.09038547	0.06157061	0.05417825	0.00141424	0.00110630	0.00498029	0.07081024	0.05540593	0.05199019	0.00067696	-0.00047177	0.00872975	0.10505755	0.07775000	0.08721735	0.00252367	-0.00090041	0.00215002	0.07356404	0.07534229	0.08283444	0.00142325	-0.00103869	0.00668849	0.04977560	0.06571926	0.04993613	-0.00003165	-0.00111565	0.00842603
0.533331	0.11378190	0.05503492	0.05375556	-0.00796060	-0.00200334	-0.00011917	0.08524881	0.04714451	0.05179776	-0.00391619	-0.00465216	-0.00283391	0.06699988	0.04479043	0.04505748	-0.00251648	-0.00850215	-0.00338561	0.10574865	0.08073492	0.08803423	0.00065614	-0.00028029	0.00016272	0.06941836	0.07579432	0.07784320	0.00031319	-0.00207481	0.00294787	0.05076496	0.06220033	0.04307192	0.00474846	-0.00206538	0.00043310	0.11564778	0.06330215	0.05296117	-0.00098523	0.00143044	0.00133236	0.09039658	0.06155982	0.05421871	0.00073076	0.00018096	0.00422440	0.07082891	0.05533339	0.05208488	0.00055507	-0.00127573	0.00745985	0.10508118	0.07771680	0.08723893	0.00175589	-0.00116785	0.00188623	0.07357854	0.07525872	0.08291239	0.00062444	-0.00165057	0.00528207	0.04977345	0.06566218	0.05001922	-0.00065746	-0.00121445	0.00615290
0.549998	0.11364977	0.05501602	0.05374364	-0.00756341	-0.00347556	-0.00012871	0.08517233	0.04710560	0.05176123	-0.00472607	-0.00660234	-0.00269898	0.06693993	0.04473953	0.04499524	-0.00297730	-0.00984570	-0.00358637	0.10575306	0.08071979	0.08801942	0.00046872	-0.00106805	0.00005692	0.06942534	0.07578839	0.07787979	0.00021175	-0.00244879	0.00258447	0.05079139	0.06221209	0.04309475	0.00413460	-0.00306784	0.00114130	0.11562214	0.06331563	0.05296699	-0.00113227	0.00130557	0.00177060	0.09038846	0.06152109	0.05426975	0.00036542	0.00006959	0.00451254	0.07081851	0.05529382	0.05215697	0.00045475	-0.00084605	0.00753432	0.10509650	0.07767488	0.08724710	0.00115809	-0.00121482	0.00159436	0.07355711	0.07519716	0.08293422	-0.00018399	-0.00077959	0.00473956	0.04974806	0.06563981	0.05004130	-0.00155274	-0.00049126	0.00511954
0.566664	0.11351228	0.05494370	0.05373112	-0.00653478	-0.00450047	-0.00043068	0.08504156	0.04698006	0.05170147	-0.00458544	-0.00858394	-0.00250097	0.06684893	0.04459355	0.04490675	-0.00282777	-0.01218249	-0.00374404	0.10576204	0.08068857	0.08801331	0.00037629	-0.00167914	0.00019413	0.06943202	0.07573455	0.07792306	0.00015624	-0.00274983	0.00264877	0.05081231	0.06215805	0.04312092	0.00523385	-0.00393815	0.00106428	0.11559609	0.06330575	0.05301124	-0.00082452	0.00180156	0.00281039	0.09036641	0.06148116	0.05434680	0.00066214	0.00105948	0.00561322	0.07080658	0.05527243	0.05226406	0.00084829	0.00061870	0.00885589	0.10510165	0.07764309	0.08727100	0.00102263	-0.00089303	0.00133165	0.07353834	0.07517004	0.08299150	-0.00030674	0.00113871	0.00529478	0.04971262	0.06563350	0.05007833	-0.00177721	0.00075564	0.00588935
0.583331	0.11339470	0.05479951	0.05374327	-0.00568612	-0.00468135	-0.00087986	0.08493970	0.04675125	0.05166250	-0.00378029	-0.00941249	-0.00245077	0.06679730	0.04430786	0.04482796	-0.00233923	-0.01360368	-0.00361315	0.10576551	0.08064456	0.08801469	0.00047919	-0.00187845	0.00073932	0.06942765	0.07568327	0.07793921	0.00011034	-0.00274242	0.00301329	0.05089457	0.06201480	0.04316194	0.00689276	-0.00398213	0.00034314	0.11556219	0.06335314	0.05306920	-0.00015985	0.00246522	0.00369306	0.09037676	0.06151544	0.05444880	0.00126072	0.00264716	0.00636867	0.07081838	0.05531283	0.05243858	0.00158925	0.00229119	0.01005335	0.10511343	0.07764349	0.08730573	0.00130676	-0.00002675	0.00123289	0.07352424	0.07524072	0.08309437	0.00026114	0.00316100	0.00630337	0.04966178	0.06566850	0.05019409	-0.00136547	0.00210349	0.00740026
0.599998	0.11332687	0.05469244	0.05373604	-0.00576331	-0.00424638	-0.00130587	0.08489349	0.04652802	0.05162261	-0.00319523	-0.00896605	-0.00259356	0.06677445	0.04395918	0.04477138	-0.00227188	-0.01343466	-0.00304708	0.10577451	0.08060909	0.08803944	0.00052817	-0.00165225	0.00107479	0.06943021	0.07560232	0.07800411	-0.00018559	-0.00252330	0.00321870	0.05107094	0.06189300	0.04316736	0.00770158	-0.00303368	-0.00051892	0.11557505	0.06342249	0.05315360	0.00048101	0.00258324	0.00388257	0.09041889	0.06160496	0.05460013	0.00180782	0.00391992	0.00610851	0.07085621	0.05538378	0.05266858	0.00226070	0.00321736	0.01020380	0.10514192	0.07765431	0.08733894	0.00162930	0.00090588	0.00105013	0.07353774	0.07534598	0.08325252	0.00095740	0.00429237	0.00687412	0.04962674	0.06572209	0.05037928	-0.00064820	0.00294206	0.00806704
0.616664	0.11328198	0.05463788	0.05370895	-0.00675789	-0.00340966	-0.00161583	0.08490526	0.04638423	0.05160121	-0.00331291	-0.00734273	-0.00258195	0.06679032	0.04371003	0.04474645	-0.00307155	-0.01149370	-0.00228112	0.10578015	0.08058216	0.08806701	0.00021644	-0.00129536	0.00083652	0.06942722	0.07557206	0.07806988	-0.00088647	-0.00193712	0.00303434	0.05127377	0.06185595	0.04313669	0.00724348	-0.00127188	-0.00125604	0.11560073	0.06348921	0.05323154	0.00092462	0.00195232	0.00300867	0.09048172	0.06171681	0.05472434	0.00216653	0.00399815	0.00486847	0.07093278	0.05546382	0.05288007	0.00251033	0.00294763	0.00850184	0.10517763	0.07767645	0.08734261	0.00182901	0.00136640	0.00065193	0.07357065	0.07544751	0.08338805	0.00132695	0.00404300	0.00613714	0.04964244	0.06578749	0.05057592	0.00037557	0.00297011	0.00717311
0.633331	0.11317927	0.05464967	0.05364404	-0.00805985	-0.00244702	-0.00154252	0.08488099	0.04633097	0.05154532	-0.00430329	-0.00525706	-0.00229067	0.06674910	0.04359401	0.04471486	-0.00453895	-0.00869482	-0.00127238	0.10579982	0.08057014	0.08810489	-0.00034716	-0.00097461	0.00031233	0.06942827	0.07556010	0.07815164	-0.00196711	-0.00107356	0.00250247	0.05141138	0.06191866	0.04308253	0.00571780	0.00070215	-0.00175136	0.11564269	0.06352580	0.05329374	0.00146058	-0.00015922	0.00114687	0.09051277	0.06179628	0.05479982	0.00222714	0.00157085	0.00202271	0.07097773	0.05552608	0.05300887	0.00210718	0.00070855	0.00413393	0.10521951	0.07771231	0.08734697	0.00167307	0.00127823	0.00024200	0.07361237	0.07551239	0.08349698	0.00128154	0.00216634	0.00338921	0.04966083	0.06585211	0.05069715	0.00139326	0.00218582	0.00358244
0.649997	0.11299928	0.05461318	0.05361677	-0.00900235	-0.00179431	-0.00102850	0.08478242	0.04629057	0.05148876	-0.00569920	-0.00374028	-0.00169306	0.06663966	0.04354480	0.04468552	-0.00601484	-0.00636340	-0.00024041	0.10579483	0.08056697	0.08809350	-0.00093699	-0.00038665	-0.00011753	0.06938774	0.07555185	0.07817794	-0.00307163	0.00034247	0.00171360	0.05144352	0.06196664	0.04304953	0.00367049	0.00186807	-0.00181534	0.11565174	0.06350391	0.05330388	0.00193824	-0.00404609	-0.00138075	0.09053835	0.06182498	0.05480608	0.00184462	-0.00395212	-0.00208166	0.07101291	0.05554253	0.05306192	0.00091710	-0.00382542	-0.00277882	0.10524666	0.07774522	0.08734141	0.00114885	0.00078868	0.00008889	0.07363493	0.07553334	0.08353905	0.00080299	-0.00076730	-0.00153967	0.04969937	0.06589027	0.05072303	0.00221462	0.00057154	-0.00290347
0.666664	0.11277334	0.05456482	0.05359812	-0.00898972	-0.00155520	-0.00033202	0.08462501	0.04622874	0.05145217	-0.00669478	-0.00313334	-0.00087243	0.06647807	0.04346312	0.04467490	-0.00676586	-0.00534587	0.00056327	0.10576234	0.08055086	0.08806651	-0.00147507	0.00058092	-0.00033062	0.06931493	0.07555172	0.07818083	-0.00381624	0.00182182	0.00108082	0.05144269	0.06199879	0.04303079	0.00207296	0.00189421	-0.00149152	0.11566179	0.06344119	0.05325198	0.00203867	-0.00870865	-0.00346992	0.09055749	0.06177177	0.05476008	0.00061814	-0.01099064	-0.00572591	0.07101274	0.05548168	0.05298799	-0.00113372	-0.00908326	-0.00972144	0.10526426	0.07775480	0.08734392	0.00047483	-0.00016816	0.00023835	0.07363763	0.07550927	0.08351664	-0.00030816	-0.00383163	-0.00697742	0.04973756	0.06588449	0.05067426	0.00201392	-0.00142258	-0.01012147
0.683331	0.11261451	0.05451204	0.05363509	-0.00780276	-0.00128251	0.00016421	0.08448111	0.04616131	0.05145917	-0.00661409	-0.00275561	-0.00003079	0.06633728	0.04334391	0.04471290	-0.00640965	-0.00512911	0.00109954	0.10571867	0.08054711	0.08804137	-0.00182372	0.00159715	-0.00038937	0.06921458	0.07556784	0.07817350	-0.00400511	0.00328401	0.00076294	0.05146280	0.06200635	0.04301767	0.00160555	0.00161624	-0.00112890	0.11571679	0.06326354	0.05314600	0.00203621	-0.01287357	-0.00486065	0.09059653	0.06153277	0.05459565	-0.00107740	-0.01733181	-0.00860396	0.07099178	0.05527624	0.05274577	-0.00346010	-0.01340138	-0.01565120	0.10526065	0.07774440	0.08734728	-0.00014503	-0.00127689	0.00028711	0.07362550	0.07541066	0.08334102	-0.00190344	-0.00621493	-0.01211287	0.04977597	0.06584919	0.05042429	0.00090827	-0.00299339	-0.01653397
0.699997	0.11251869	0.05450976	0.05364302	-0.00604632	-0.00058269	0.00012983	0.08437821	0.04610618	0.05148814	-0.00564496	-0.00195467	0.00051132	0.06624360	0.04323345	0.04475926	-0.00542900	-0.00475397	0.00134759	0.10568147	0.08058861	0.08805079	-0.00168168	0.00233744	-0.00015341	0.06914019	0.07566637	0.07818968	-0.00356150	0.00435451	0.00084851	0.05150479	0.06202663	0.04299349	0.00189001	0.00171694	-0.00091199	0.11577375	0.06295373	0.05301835	0.00271530	-0.01545005	-0.00572419	0.09059103	0.06109111	0.05439004	-0.00216351	-0.02146441	-0.01082434	0.07092891	0.05491440	0.05233445	-0.00452688	-0.01601812	-0.02014889	0.10524626	0.07770608	0.08735592	-0.00059791	-0.00215285	0.00009388	0.07360069	0.07525074	0.08302648	-0.00290395	-0.00792015	-0.01621618	0.04983751	0.06574632	0.05002501	0.00018241	-0.00391273	-0.02163344
0.716664	0.11247361	0.05451910	0.05364942	-0.00481417	-0.00019243	-0.00024030	0.08431873	0.04608032	0.05151314	-0.00465589	-0.00116084	0.00049396	0.06619566	0.04315922	0.04478861	-0.00437191	-0.00403024	0.00119782	0.10565834	0.08066166	0.08807073	-0.00124693	0.00243836	0.00011627	0.06909401	0.07576797	0.07822022	-0.00275740	0.00438547	0.00100889	0.05155312	0.06205470	0.04297886	0.00198687	0.00167361	-0.00059065	0.11580807	0.06262281	0.05294597	0.00361418	-0.01612251	-0.00667450	0.09049588	0.06060692	0.05419889	-0.00244086	-0.02298189	-0.01290714	0.07078807	0.05458423	0.05195921	-0.00402646	-0.01706603	-0.02377724	0.10523104	0.07765070	0.08737140	-0.00130036	-0.00265905	-0.00030752	0.07352052	0.07508671	0.08270300	-0.00319743	-0.00854045	-0.01973138	0.04978048	0.06566594	0.04957918	0.00041546	-0.00428447	-0.02613967
0.733330	0.11241864	0.05453798	0.05362600	-0.00432754	-0.00057487	-0.00052540	0.08426437	0.04608975	0.05150790	-0.00415804	-0.00114054	0.00016013	0.06614162	0.04312629	0.04478680	-0.00360773	-0.00363901	0.00062095	0.10564431	0.08073387	0.08806961	-0.00080746	0.00158564	0.00020273	0.06907074	0.07587960	0.07824620	-0.00183315	0.00322645	0.00099060	0.05158808	0.06210613	0.04296260	0.00162151	0.00080789	0.00013512	0.11584041	0.06230240	0.05285456	0.00429651	-0.01494827	-0.00784180	0.09038955	0.06018235	0.05398979	-0.00225541	-0.02239106	-0.01486330	0.07065634	0.05429449	0.05153916	-0.00296411	-0.01657152	-0.02657469	0.10521376	0.07759954	0.08735888	-0.00252874	-0.00298106	-0.00074134	0.07342270	0.07494299	0.08233884	-0.00341614	-0.00782553	-0.02265392	0.04973922	0.06559430	0.04911734	0.00109658	-0.00409128	-0.02984957
0.749997	0.11233500	0.05453507	0.05360219	-0.00395668	-0.00159909	-0.00037071	0.08420404	0.04610224	0.05150460	-0.00390628	-0.00193727	-0.00003103	0.06607420	0.04309570	0.04478765	-0.00304384	-0.00397293	0.00005275	0.10564031	0.08075622	0.08806580	-0.00043500	0.00005942	-0.00003643	0.06904826	0.07592279	0.07825622	-0.00120655	0.00136052	0.00064858	0.05161028	0.06214080	0.04296864	0.00113320	-0.00056317	0.00077254	0.11593148	0.06211846	0.05274639	0.00467336	-0.01296058	-0.00939272	0.09036595	0.05990546	0.05377767	-0.00173063	-0.02106405	-0.01697871	0.07065327	0.05410329	0.05117793	-0.00204888	-0.01511366	-0.02923292	0.10519101	0.07755084	0.08733690	-0.00420952	-0.00298900	-0.00110265	0.07338264	0.07480898	0.08203147	-0.00386448	-0.00622573	-0.02528912	0.04975074	0.06554386	0.04869334	0.00201396	-0.00308701	-0.03315596
